 TIME   Etot      ELFEN     ELEN       EKIN      mag Nel
   84.30   -19.7106   -24.9336   -24.8526     5.2230   .990    7
   84.40   -19.7106   -24.9335   -24.8525     5.2229   .990    8
   84.50   -19.7107   -24.9336   -24.8526     5.2229   .990    9
   84.60   -19.7107   -24.9335   -24.8525     5.2228   .990    8
   84.70   -19.7107   -24.9335   -24.8525     5.2228   .990   11
   84.80   -19.7107   -24.9334   -24.8524     5.2227   .991    7
   84.90   -19.7107   -24.9334   -24.8524     5.2227   .991   10
   85.00   -19.7107   -24.9333   -24.8523     5.2226   .991    8
   85.10   -19.7107   -24.9333   -24.8523     5.2226   .991   10
   85.20   -19.7107   -24.9332   -24.8522     5.2225   .991    7
   85.30   -19.7107   -24.9332   -24.8521     5.2225   .991   10
   85.40   -19.7106   -24.9331   -24.8520     5.2224   .992    7
   85.50   -19.7107   -24.9331   -24.8520     5.2224   .992   10
   85.60   -19.7107   -24.9330   -24.8520     5.2223   .992    8
   85.70   -19.7106   -24.9329   -24.8518     5.2223   .993    7
   85.80   -19.7105   -24.9328   -24.8517     5.2222   .993    6
   85.90   -19.7107   -24.9328   -24.8518     5.2222   .993    9
   86.00   -19.7107   -24.9328   -24.8517     5.2221   .993    7
   86.10   -19.7106   -24.9327   -24.8516     5.2221   .993    7
   86.20   -19.7106   -24.9326   -24.8515     5.2220   .994    7
   86.30   -19.7107   -24.9326   -24.8516     5.2220   .993   10
   86.40   -19.7107   -24.9325   -24.8515     5.2219   .993    8
   86.50   -19.7106   -24.9324   -24.8514     5.2218   .994    8
   86.60   -19.7106   -24.9324   -24.8513     5.2218   .994    8
   86.70   -19.7106   -24.9323   -24.8513     5.2217   .994    7
   86.80   -19.7106   -24.9323   -24.8512     5.2217   .994    7
   86.90   -19.7106   -24.9322   -24.8512     5.2216   .994    7
   87.00   -19.7106   -24.9321   -24.8511     5.2216   .994    7
   87.10   -19.7106   -24.9321   -24.8511     5.2215   .994    8
   87.20   -19.7106   -24.9320   -24.8510     5.2215   .994    7
   87.30   -19.7106   -24.9320   -24.8509     5.2214   .995    7
   87.40   -19.7106   -24.9319   -24.8509     5.2213   .995    8
   87.50   -19.7106   -24.9319   -24.8508     5.2213   .995    7
   87.60   -19.7106   -24.9318   -24.8508     5.2212   .995    7
   87.70   -19.7106   -24.9318   -24.8507     5.2212   .995    7
   87.80   -19.7106   -24.9317   -24.8507     5.2211   .995    9
   87.90   -19.7106   -24.9316   -24.8506     5.2210   .995    7
   88.00   -19.7106   -24.9316   -24.8505     5.2210   .995    7
   88.10   -19.7106   -24.9315   -24.8505     5.2209   .995    8
   88.20   -19.7106   -24.9314   -24.8504     5.2209   .996    7
   88.30   -19.7106   -24.9314   -24.8503     5.2208   .996    7
   88.40   -19.7106   -24.9313   -24.8503     5.2207   .996    7
   88.50   -19.7106   -24.9313   -24.8502     5.2207   .996    6
   88.60   -19.7106   -24.9312   -24.8501     5.2206   .996    7
   88.70   -19.7106   -24.9311   -24.8501     5.2206   .996    8
   88.80   -19.7106   -24.9311   -24.8500     5.2205   .996    6
   88.90   -19.7105   -24.9310   -24.8499     5.2204   .996    6
   89.00   -19.7106   -24.9309   -24.8499     5.2204   .996    7
   89.10   -19.7106   -24.9309   -24.8498     5.2203   .996    8
   89.20   -19.7106   -24.9308   -24.8498     5.2202   .996    7
   89.30   -19.7106   -24.9307   -24.8497     5.2202   .997    7
   89.40   -19.7106   -24.9307   -24.8496     5.2201   .997    7
   89.50   -19.7106   -24.9306   -24.8496     5.2200   .997    8
   89.60   -19.7106   -24.9305   -24.8495     5.2200   .997    6
   89.70   -19.7106   -24.9305   -24.8494     5.2199   .997    7
   89.80   -19.7106   -24.9304   -24.8493     5.2198   .997    6
   89.90   -19.7106   -24.9303   -24.8493     5.2198   .997    7
   90.00   -19.7105   -24.9303   -24.8492     5.2197   .997    6
   90.10   -19.7105   -24.9302   -24.8491     5.2196   .997    6
   90.20   -19.7106   -24.9301   -24.8491     5.2196   .997    8
   90.30   -19.7105   -24.9301   -24.8490     5.2195   .997    6
   90.40   -19.7105   -24.9300   -24.8489     5.2194   .997    8
   90.50   -19.7105   -24.9299   -24.8488     5.2194   .997    6
   90.60   -19.7105   -24.9298   -24.8488     5.2193   .997    9
   90.70   -19.7105   -24.9298   -24.8487     5.2192   .998    6
   90.80   -19.7105   -24.9297   -24.8486     5.2192   .998    7
   90.90   -19.7105   -24.9296   -24.8485     5.2191   .998    7
   91.00   -19.7105   -24.9295   -24.8484     5.2190   .998    6
   91.10   -19.7105   -24.9295   -24.8484     5.2189   .998    8
   91.20   -19.7105   -24.9294   -24.8483     5.2189   .998    6
   91.30   -19.7105   -24.9293   -24.8482     5.2188   .998    6
   91.40   -19.7105   -24.9292   -24.8481     5.2187   .998    6
   91.50   -19.7105   -24.9292   -24.8481     5.2186   .998    9
   91.60   -19.7105   -24.9291   -24.8480     5.2186   .998    6
   91.70   -19.7104   -24.9289   -24.8478     5.2185   .998    6
   91.80   -19.7105   -24.9289   -24.8478     5.2184   .998    6
   91.90   -19.7105   -24.9288   -24.8477     5.2183   .998    7
   92.00   -19.7105   -24.9287   -24.8476     5.2182   .998    6
   92.10   -19.7105   -24.9287   -24.8476     5.2182   .998    9
   92.20   -19.7105   -24.9286   -24.8475     5.2181   .998    6
   92.30   -19.7105   -24.9285   -24.8474     5.2180   .998    7
   92.40   -19.7105   -24.9284   -24.8473     5.2179   .998    7
   92.50   -19.7105   -24.9283   -24.8472     5.2178   .998    8
   92.60   -19.7105   -24.9282   -24.8471     5.2178   .999    6
   92.70   -19.7105   -24.9282   -24.8471     5.2177   .999    8
   92.80   -19.7105   -24.9281   -24.8470     5.2176   .999    6
   92.90   -19.7105   -24.9280   -24.8469     5.2175   .999    7
   93.00   -19.7104   -24.9279   -24.8468     5.2174   .999    5
   93.10   -19.7104   -24.9278   -24.8467     5.2173   .999    6
   93.20   -19.7105   -24.9277   -24.8466     5.2173   .999    6
   93.30   -19.7105   -24.9276   -24.8465     5.2172   .999    7
   93.40   -19.7105   -24.9276   -24.8465     5.2171   .999    6
   93.50   -19.7105   -24.9275   -24.8464     5.2170   .999    9
   93.60   -19.7105   -24.9274   -24.8463     5.2169   .999    8
   93.70   -19.7105   -24.9273   -24.8462     5.2168   .999    8
   93.80   -19.7105   -24.9272   -24.8461     5.2168   .999    7
   93.90   -19.7104   -24.9271   -24.8460     5.2167   .999    6
   94.00   -19.7104   -24.9270   -24.8459     5.2166   .999    7
   94.10   -19.7105   -24.9270   -24.8458     5.2165   .999    7
   94.20   -19.7105   -24.9269   -24.8458     5.2164   .999    8
   94.30   -19.7105   -24.9268   -24.8457     5.2163   .999    6
   94.40   -19.7103   -24.9266   -24.8455     5.2162   .999    5
   94.50   -19.7104   -24.9266   -24.8455     5.2162   .999    7
   94.60   -19.7105   -24.9265   -24.8454     5.2161   .999    7
   94.70   -19.7104   -24.9264   -24.8453     5.2160   .999    6
   94.80   -19.7104   -24.9263   -24.8452     5.2159   .999    6
   94.90   -19.7104   -24.9262   -24.8451     5.2158   .999    7
   95.00   -19.7104   -24.9261   -24.8450     5.2157   .999    6
   95.10   -19.7104   -24.9260   -24.8449     5.2156   .999    6
   95.20   -19.7104   -24.9260   -24.8449     5.2155   .999    7
   95.30   -19.7104   -24.9259   -24.8448     5.2154   .999    8
   95.40   -19.7104   -24.9258   -24.8447     5.2154   .999    7
   95.50   -19.7104   -24.9257   -24.8445     5.2153   .999    6
   95.60   -19.7104   -24.9256   -24.8445     5.2152   .999    6
   95.70   -19.7104   -24.9255   -24.8444     5.2151   .999    6
   95.80   -19.7104   -24.9254   -24.8443     5.2150  1.000    7
   95.90   -19.7104   -24.9253   -24.8442     5.2149  1.000    6
   96.00   -19.7104   -24.9252   -24.8441     5.2148  1.000    6
   96.10   -19.7104   -24.9251   -24.8440     5.2147  1.000    5
   96.20   -19.7103   -24.9249   -24.8438     5.2146  1.000    5
   96.30   -19.7104   -24.9249   -24.8438     5.2145  1.000    6
   96.40   -19.7104   -24.9249   -24.8437     5.2144  1.000    7
   96.50   -19.7104   -24.9247   -24.8436     5.2144  1.000    6
   96.60   -19.7104   -24.9246   -24.8435     5.2143  1.000    6
   96.70   -19.7104   -24.9246   -24.8434     5.2142  1.000    7
   96.80   -19.7104   -24.9245   -24.8433     5.2141  1.000    7
   96.90   -19.7104   -24.9244   -24.8432     5.2140  1.000    7
   97.00   -19.7103   -24.9242   -24.8431     5.2139  1.000    4
   97.10   -19.7104   -24.9242   -24.8431     5.2138  1.000    8
   97.20   -19.7104   -24.9241   -24.8430     5.2137  1.000    7
   97.30   -19.7104   -24.9240   -24.8428     5.2136  1.000    7
   97.40   -19.7104   -24.9239   -24.8428     5.2135  1.000    6
   97.50   -19.7104   -24.9238   -24.8427     5.2134  1.000    8
   97.60   -19.7104   -24.9237   -24.8426     5.2133  1.000    7
   97.70   -19.7104   -24.9236   -24.8424     5.2132  1.000    6
   97.80   -19.7104   -24.9235   -24.8424     5.2131  1.000    8
   97.90   -19.7104   -24.9234   -24.8423     5.2130  1.000    6
   98.00   -19.7104   -24.9233   -24.8422     5.2129  1.000    8
   98.10   -19.7103   -24.9232   -24.8420     5.2128  1.000    5
   98.20   -19.7103   -24.9231   -24.8419     5.2127  1.000    6
   98.30   -19.7104   -24.9230   -24.8419     5.2126  1.000    7
   98.40   -19.7103   -24.9229   -24.8417     5.2126  1.000    5
   98.50   -19.7103   -24.9228   -24.8416     5.2125  1.000    7
   98.60   -19.7104   -24.9227   -24.8416     5.2124  1.000    7
   98.70   -19.7103   -24.9226   -24.8414     5.2123  1.000    6
   98.80   -19.7102   -24.9224   -24.8413     5.2122  1.000    6
   98.90   -19.7104   -24.9224   -24.8413     5.2121  1.000    9
   99.00   -19.7104   -24.9223   -24.8412     5.2120  1.000    7
   99.10   -19.7102   -24.9221   -24.8410     5.2119  1.000    5
   99.20   -19.7102   -24.9220   -24.8409     5.2118  1.000    6
   99.30   -19.7103   -24.9220   -24.8409     5.2117  1.000    7
   99.40   -19.7103   -24.9219   -24.8408     5.2116  1.000    9
   99.50   -19.7103   -24.9218   -24.8407     5.2115  1.000    7
   99.60   -19.7103   -24.9217   -24.8406     5.2114  1.000    8
   99.70   -19.7103   -24.9216   -24.8405     5.2113  1.000    6
   99.80   -19.7103   -24.9215   -24.8404     5.2112  1.000    8
   99.90   -19.7103   -24.9214   -24.8403     5.2111  1.000    6
  100.00   -19.7103   -24.9213   -24.8402     5.2110  1.000    9
  100.10   -19.7103   -24.9212   -24.8401     5.2109  1.000    9
  100.20   -19.7103   -24.9211   -24.8399     5.2108  1.000    6
  100.30   -19.7103   -24.9210   -24.8399     5.2107  1.000    7
  100.40   -19.7103   -24.9209   -24.8398     5.2106  1.000    8
  100.50   -19.7102   -24.9207   -24.8396     5.2105  1.000    6
  100.60   -19.7103   -24.9207   -24.8396     5.2104  1.000    8
  100.70   -19.7102   -24.9205   -24.8393     5.2103  1.000    5
  100.80   -19.7103   -24.9205   -24.8393     5.2102  1.000    8
  100.90   -19.7103   -24.9204   -24.8393     5.2101  1.000    6
  101.00   -19.7102   -24.9202   -24.8390     5.2100  1.000    6
  101.10   -19.7103   -24.9202   -24.8391     5.2099  1.000   10
  101.20   -19.7103   -24.9201   -24.8390     5.2098  1.000    8
  101.30   -19.7103   -24.9200   -24.8389     5.2097  1.000    9
  101.40   -19.7103   -24.9199   -24.8387     5.2096  1.000    8
  101.50   -19.7102   -24.9197   -24.8385     5.2095  1.000    5
  101.60   -19.7103   -24.9196   -24.8385     5.2094  1.000    6
  101.70   -19.7103   -24.9196   -24.8384     5.2093  1.000    7
  101.80   -19.7103   -24.9195   -24.8383     5.2092  1.000    8
  101.90   -19.7103   -24.9194   -24.8382     5.2091  1.000    9
  102.00   -19.7102   -24.9191   -24.8380     5.2090  1.000    5
  102.10   -19.7103   -24.9192   -24.8380     5.2089  1.000    9
  102.20   -19.7103   -24.9191   -24.8379     5.2088  1.000    6
  102.30   -19.7103   -24.9190   -24.8378     5.2087  1.000   10
  102.40   -19.7103   -24.9188   -24.8377     5.2086  1.000    5
  102.50   -19.7102   -24.9187   -24.8375     5.2085  1.000    7
  102.60   -19.7103   -24.9187   -24.8375     5.2084  1.000    7
  102.70   -19.7103   -24.9186   -24.8374     5.2083  1.000    9
  102.80   -19.7102   -24.9184   -24.8372     5.2081  1.000    6
  102.90   -19.7102   -24.9183   -24.8371     5.2080  1.000    7
  103.00   -19.7103   -24.9182   -24.8371     5.2079  1.000    8
  103.10   -19.7103   -24.9181   -24.8369     5.2078  1.000    7
  103.20   -19.7102   -24.9179   -24.8368     5.2077  1.000    6
  103.30   -19.7103   -24.9179   -24.8367     5.2076  1.000    9
  103.40   -19.7103   -24.9178   -24.8366     5.2075  1.000    7
  103.50   -19.7103   -24.9177   -24.8365     5.2074  1.000    9
  103.60   -19.7101   -24.9175   -24.8363     5.2073  1.000    5
  103.70   -19.7103   -24.9175   -24.8363     5.2072  1.000    9
  103.80   -19.7103   -24.9174   -24.8362     5.2071  1.000    7
  103.90   -19.7102   -24.9172   -24.8361     5.2070  1.000    8
  104.00   -19.7102   -24.9170   -24.8359     5.2069  1.000    5
  104.10   -19.7103   -24.9171   -24.8359     5.2068  1.000    9
  104.20   -19.7102   -24.9169   -24.8357     5.2067  1.000    7
  104.30   -19.7102   -24.9168   -24.8356     5.2066  1.000    8
  104.40   -19.7102   -24.9166   -24.8354     5.2065  1.000    6
  104.50   -19.7102   -24.9166   -24.8354     5.2064  1.000    8
  104.60   -19.7102   -24.9165   -24.8353     5.2063  1.000    6
  104.70   -19.7102   -24.9164   -24.8352     5.2062  1.000    7
  104.80   -19.7103   -24.9163   -24.8351     5.2060  1.000    6
  104.90   -19.7103   -24.9162   -24.8350     5.2059  1.000    9
  105.00   -19.7103   -24.9161   -24.8349     5.2058  1.000    8
  105.10   -19.7101   -24.9159   -24.8347     5.2057  1.000    5
  105.20   -19.7103   -24.9159   -24.8347     5.2056  1.000    9
  105.30   -19.7103   -24.9158   -24.8346     5.2055  1.000    7
  105.40   -19.7102   -24.9157   -24.8345     5.2054  1.000    9
  105.50   -19.7102   -24.9155   -24.8344     5.2053  1.000    5
  105.60   -19.7102   -24.9155   -24.8343     5.2052  1.000    9
  105.70   -19.7102   -24.9153   -24.8342     5.2051  1.000    7
  105.80   -19.7101   -24.9151   -24.8339     5.2050  1.000    5
  105.90   -19.7101   -24.9150   -24.8338     5.2049  1.000    6
  106.00   -19.7102   -24.9150   -24.8338     5.2048  1.000    7
  106.10   -19.7101   -24.9148   -24.8336     5.2047  1.000    6
  106.20   -19.7102   -24.9148   -24.8336     5.2046  1.000    8
  106.30   -19.7102   -24.9147   -24.8335     5.2045  1.000    9
  106.40   -19.7101   -24.9145   -24.8333     5.2044  1.000    5
  106.50   -19.7102   -24.9144   -24.8332     5.2043  1.000    7
  106.60   -19.7102   -24.9144   -24.8332     5.2042  1.000    9
  106.70   -19.7102   -24.9143   -24.8331     5.2040  1.000    9
  106.80   -19.7101   -24.9141   -24.8329     5.2039  1.000    5
  106.90   -19.7102   -24.9141   -24.8329     5.2038  1.000    9
  107.00   -19.7102   -24.9139   -24.8328     5.2037  1.000    6
  107.10   -19.7102   -24.9138   -24.8326     5.2036  1.000    8
  107.20   -19.7102   -24.9137   -24.8326     5.2035  1.000    9
  107.30   -19.7102   -24.9136   -24.8324     5.2034  1.000    7
  107.40   -19.7102   -24.9135   -24.8323     5.2033  1.000    8
  107.50   -19.7102   -24.9134   -24.8322     5.2032  1.000    8
  107.60   -19.7102   -24.9133   -24.8321     5.2031  1.000    7
  107.70   -19.7102   -24.9132   -24.8320     5.2030  1.000    9
  107.80   -19.7102   -24.9131   -24.8319     5.2029  1.000    9
