 site       X              Y              Z             EMT           DFT
  6   1.2377314950   0.4287627670  -4.2000000000  -0.5438507437  -0.5793263600
  6   1.2377314950   0.4287627670  -4.0000000000  -0.7110836057  -0.7542144900
  6   1.2377314950   0.4287627670  -3.8000000000  -0.4251202478  -0.4496667800
  6   1.2377314950   0.4287627670  -3.6000000000   0.9361585844   0.9781790900
  6   1.2377314950   0.4287627670  -3.4000000000   4.8338656365   5.0959210200
  6   1.2377314950   0.4287627670  -1.4000000000   3.2467961646   2.9572511200
  6   1.2377314950   0.4287627670  -1.2000000000   0.1471210768   0.1450625200
  6   1.2377314950   0.4287627670  -1.0000000000  -0.8891341385  -0.7639143100
  6   1.2377314950   0.4287627670  -0.8000000000  -1.0737957908  -0.8987999400
  6   1.2377314950   0.4287627670  -0.6000000000  -0.8817531605  -0.6940922300
  6   1.2377314950   0.4287627670  -0.4000000000  -0.4984799853  -0.3450376500
  6   1.2377314950   0.4287627670  -0.2000000000  -0.1373853644  -0.0398038400
  6   1.2377314950   0.4287627670   0.0000000000  -0.0207241856   0.0272149700
  6   1.2377314950   0.4287627670   0.2000000000  -0.2467228047  -0.2320121200
  6   1.2377314950   0.4287627670   0.4000000000  -0.7184258170  -0.7273727800
  6   1.2377314950   0.4287627670   0.6000000000  -1.2305667242  -1.2596512200
  6   1.2377314950   0.4287627670   0.8000000000  -1.5955207457  -1.6545010300
  6   1.2377314950   0.4287627670   1.0000000000  -1.7331640211  -1.8348650900
  6   1.2377314950   0.4287627670   1.2000000000  -1.6638089009  -1.8090426800
  6   1.2377314950   0.4287627670   1.4000000000  -1.4604614833  -1.6284617200
  6   1.2377314950   0.4287627670   1.6000000000  -1.1990553677  -1.3536471100
  6   1.2377314950   0.4287627670   1.8000000000  -0.9239356039  -1.0375694900
  6   1.2377314950   0.4287627670   2.0000000000  -0.6819324687  -0.7177796900
  6   1.2377314950   0.4287627670   2.2000000000  -0.4768230170  -0.4191638000
  6   1.2377314950   0.4287627670   2.4000000000  -0.3100458139  -0.2195615400
  6   1.2377314950   0.4287627670   2.6000000000  -0.1880571787  -0.1081583200
  6   1.2377314950   0.4287627670   2.8000000000  -0.1089584404  -0.0521858900
  6   1.2377314950   0.4287627670   3.0000000000  -0.0528061148  -0.0259840800
  6   1.2377314950   0.4287627670   3.2000000000  -0.0176954089  -0.0140137200
  6   1.2377314950   0.4287627670   3.4000000000   0.0022924480  -0.0086256800
  6   1.2377314950   0.4287627670   3.6000000000   0.0143371056  -0.0062384000
  6   1.2377314950   0.4287627670   3.8000000000   0.0190086710  -0.0051342800
  6   1.2377314950   0.4287627670   4.0000000000   0.0196525437  -0.0044970100
  6   1.2377314950   0.4287627670   4.2000000000   0.0168665928  -0.0040028200
  6   1.2377314950   0.4287627670   4.4000000000   0.0148799224  -0.0035035900
  6   1.2377314950   0.4287627670   4.6000000000   0.0128057703  -0.0029741300
  6   1.2377314950   0.4287627670   4.8000000000   0.0059429057  -0.0024213100
  6   1.2377314950   0.4287627670   5.0000000000   0.0003101634  -0.0018770500
  6   1.2377314950   0.4287627670   5.2000000000  -0.0000838341  -0.0013780900
  6   1.2377314950   0.4287627670   5.4000000000  -0.0000040685  -0.0009422700
  6   1.2377314950   0.4287627670   5.6000000000  -0.0000001585  -0.0005642400
  6   1.2377314950   0.4287627670   5.8000000000  -0.0000000058  -0.0002452100
  6   1.2377314950   0.4287627670   6.0000000000  -0.0000000002   0.0000053000
  7   1.4852777940   0.8575255340  -5.0000000000  -0.9163379045  -1.0557223300
  7   1.4852777940   0.8575255340  -4.8000000000  -0.9082436582  -1.0280117500
  7   1.4852777940   0.8575255340  -4.6000000000  -0.9639493647  -1.0492853100
  7   1.4852777940   0.8575255340  -4.4000000000  -1.0422924123  -1.0976087900
  7   1.4852777940   0.8575255340  -4.2000000000  -1.0686370395  -1.1050954600
  7   1.4852777940   0.8575255340  -4.0000000000  -0.9122100484  -0.9136875100
  7   1.4852777940   0.8575255340  -3.8000000000  -0.1227453276  -0.0709761100
  7   1.4852777940   0.8575255340  -3.6000000000   2.5676048581   2.7413729800
  7   1.4852777940   0.8575255340  -1.4000000000   7.2588658069   6.7220408000
  7   1.4852777940   0.8575255340  -1.2000000000   1.2927922604   1.2123059900
  7   1.4852777940   0.8575255340  -1.0000000000  -0.7684595974  -0.5987595800
  7   1.4852777940   0.8575255340  -0.8000000000  -1.3647177083  -1.1342720700
