  version number of analysis code =  14
 timestep dt in seconds =   .1000000E-15
 # emin for stop =   6
 decrit =   .1500000E+00

 mass metal atom in a.m.u. =   196.9660

  EOR found on XDATCAR at ntimes = 1203
  ntimesa = 1203
  detb = 30.6261662733299254
 Z layer 1 =  20.3695

 Z layer 2 =  17.8504

 Z layer 3 =  15.4760

 Z layer 4 =  13.0000

 Z12 =   2.5191

 Z23 =   2.3744

 Z34 =   2.4760

 temp, average ekin =   249.910535      .387655
 
 nt   temp      ekin       ekinh      zH         xH         yH        z1        z12
  835   257.4235    .399309   5.33136  -6.44046  11.56919   7.42962  20.40057   2.56911
  836   257.0319    .398702   5.31618  -6.44157  11.56906   7.46153  20.40076   2.56935
  837   256.6353    .398086   5.30343  -6.44255  11.56921   7.49339  20.40094   2.56960
  838   256.2622    .397507   5.29362  -6.44337  11.56967   7.52523  20.40112   2.56985
  839   255.9077    .396958   5.28721  -6.44402  11.57045   7.55703  20.40131   2.57009
  840   255.5638    .396424   5.28459  -6.44449  11.57155   7.58882  20.40149   2.57034
  841   255.1282    .395748   5.28604  -6.44477  11.57298   7.62059  20.40167   2.57058
  842   254.7280    .395128   5.29174  -6.44486  11.57475   7.65236  20.40185   2.57083
  843   254.4309    .394667   5.30173  -6.44474  11.57685   7.68413  20.40204   2.57107
  844   254.0279    .394042   5.31595  -6.44443  11.57929   7.71591  20.40222   2.57132
  845   253.6297    .393424   5.33424  -6.44391  11.58206   7.74772  20.40240   2.57156
  846   253.2726    .392870   5.35629  -6.44318  11.58516   7.77954  20.40259   2.57181
  847   252.8725    .392250   5.38170  -6.44227  11.58858   7.81141  20.40277   2.57205
  848   252.5203    .391703   5.40999  -6.44116  11.59231   7.84331  20.40295   2.57229
  849   252.1714    .391162   5.44061  -6.43987  11.59634   7.87526  20.40313   2.57254
  850   251.7921    .390574   5.47297  -6.43841  11.60064   7.90726  20.40332   2.57278
  851   251.4331    .390017   5.50646  -6.43678  11.60521   7.93931  20.40350   2.57302
  852   251.0973    .389496   5.54047  -6.43501  11.61003   7.97142  20.40368   2.57326
  853   250.7033    .388885   5.57445  -6.43309  11.61508   8.00359  20.40386   2.57351
  854   250.2967    .388254   5.60790  -6.43105  11.62035   8.03582  20.40404   2.57375
  855   249.9496    .387716   5.64029  -6.42890  11.62581   8.06810  20.40422   2.57399
  856   249.5642    .387118   5.67119  -6.42665  11.63144   8.10044  20.40441   2.57423
  857   249.2265    .386594   5.70030  -6.42432  11.63724   8.13284  20.40459   2.57447
  858   248.8451    .386002   5.72736  -6.42192  11.64318   8.16529  20.40477   2.57471
  859   248.4658    .385414   5.75222  -6.41945  11.64924   8.19779  20.40495   2.57495
  860   248.1526    .384928   5.77474  -6.41694  11.65541   8.23033  20.40513   2.57519
  861   247.7421    .384291   5.79491  -6.41439  11.66169   8.26292  20.40531   2.57543
  862   247.3866    .383740   5.81274  -6.41182  11.66804   8.29554  20.40549   2.57567
  863   247.0556    .383226   5.82831  -6.40923  11.67446   8.32819  20.40568   2.57591
  864   246.6540    .382603   5.84171  -6.40664  11.68095   8.36088  20.40586   2.57615
  865   246.2908    .382040   5.85311  -6.40404  11.68748   8.39359  20.40604   2.57639
  866   245.8943    .381425   5.86265  -6.40146  11.69406   8.42633  20.40622   2.57663
  867   245.5356    .380869   5.87051  -6.39889  11.70067   8.45908  20.40640   2.57686
  868   245.1712    .380303   5.87684  -6.39634  11.70730   8.49186  20.40658   2.57710
  869   244.8016    .379730   5.88178  -6.39382  11.71395   8.52464  20.40676   2.57734
  870   244.4416    .379172   5.88547  -6.39132  11.72062   8.55744  20.40694   2.57757
  871   244.0063    .378496   5.88797  -6.38886  11.72730   8.59025  20.40712   2.57781
  872   243.6937    .378012   5.88931  -6.38643  11.73399   8.62306  20.40730   2.57805
  873   243.3502    .377479   5.88951  -6.38404  11.74068   8.65588  20.40748   2.57828
  874   242.9456    .376851   5.88848  -6.38168  11.74738   8.68870  20.40766   2.57852
  875   242.5509    .376239   5.88606  -6.37936  11.75407   8.72152  20.40784   2.57875
  876   242.1977    .375691   5.88204  -6.37706  11.76076   8.75433  20.40802   2.57899
  877   241.8720    .375186   5.87610  -6.37480  11.76745   8.78713  20.40820   2.57922
  878   241.4559    .374540   5.86786  -6.37257  11.77414   8.81991  20.40838   2.57946
  879   241.0376    .373891   5.85687  -6.37035  11.78082   8.85266  20.40856   2.57969
  880   240.7136    .373389   5.84257  -6.36815  11.78749   8.88538  20.40874   2.57993
  881   240.3495    .372824   5.82431  -6.36595  11.79416   8.91806  20.40892   2.58016
  882   239.9800    .372251   5.80137  -6.36375  11.80082   8.95068  20.40909   2.58039
  883   239.6068    .371672   5.77300  -6.36153  11.80747   8.98322  20.40927   2.58063
  884   239.1909    .371027   5.73844  -6.35927  11.81412   9.01567  20.40945   2.58086
  885   238.8328    .370471   5.69681  -6.35696  11.82075   9.04801  20.40963   2.58109
  886   238.4644    .369900   5.64722  -6.35459  11.82737   9.08021  20.40981   2.58132
  887   238.1071    .369346   5.58890  -6.35211  11.83398   9.11224  20.40999   2.58155
  888   237.7605    .368808   5.52119  -6.34951  11.84058   9.14408  20.41017   2.58179
  889   237.3610    .368188   5.44354  -6.34675  11.84717   9.17569  20.41035   2.58202
  890   236.9610    .367568   5.35556  -6.34379  11.85374   9.20703  20.41052   2.58225
  891   236.5919    .366995   5.25713  -6.34059  11.86030   9.23806  20.41070   2.58248
  892   236.2465    .366460   5.14850  -6.33711  11.86685   9.26875  20.41088   2.58271
  893   235.9243    .365960   5.03042  -6.33330  11.87338   9.29904  20.41106   2.58294
  894   235.5002    .365302   4.90404  -6.32909  11.87991   9.32889  20.41124   2.58317
  895   235.1057    .364690   4.77100  -6.32443  11.88642   9.35826  20.41141   2.58340
  896   234.7733    .364174   4.63351  -6.31924  11.89293   9.38709  20.41159   2.58363
  897   234.3841    .363571   4.49434  -6.31348  11.89944   9.41534  20.41177   2.58385
  898   234.0459    .363046   4.35678  -6.30705  11.90595   9.44298  20.41195   2.58408
  899   233.7125    .362529   4.22448  -6.29990  11.91246   9.46995  20.41212   2.58431
  900   233.3096    .361904   4.10129  -6.29195  11.91898   9.49624  20.41230   2.58454
  901   232.9053    .361277   3.99117  -6.28314  11.92553   9.52181  20.41248   2.58477
  902   232.5554    .360734   3.89782  -6.27341  11.93210   9.54665  20.41265   2.58499
  903   232.1657    .360130   3.82459  -6.26271  11.93870   9.57074  20.41283   2.58522
  904   231.7868    .359542   3.77413  -6.25097  11.94534   9.59408  20.41301   2.58545
  905   231.4894    .359081   3.74825  -6.23818  11.95202   9.61668  20.41319   2.58567
  906   231.0946    .358468   3.74780  -6.22431  11.95877   9.63856  20.41336   2.58590
  907   230.6641    .357800   3.77254  -6.20934  11.96557   9.65975  20.41354   2.58612
  908   230.3282    .357279   3.82121  -6.19327  11.97244   9.68027  20.41371   2.58635
  909   229.9962    .356764   3.89157  -6.17613  11.97937   9.70016  20.41389   2.58657
  910   229.6017    .356152   3.98073  -6.15793  11.98638   9.71946  20.41407   2.58680
  911   229.1747    .355490   4.08516  -6.13871  11.99346   9.73823  20.41424   2.58702
  912   228.8429    .354975   4.20101  -6.11852  12.00062   9.75651  20.41442   2.58724
  913   228.5266    .354485   4.32439  -6.09741  12.00784   9.77435  20.41459   2.58747
  914   228.1138    .353844   4.45149  -6.07544  12.01513   9.79180  20.41477   2.58769
  915   227.7216    .353236   4.57885  -6.05269  12.02249   9.80890  20.41495   2.58791
  916   227.3714    .352693   4.70341  -6.02920  12.02990   9.82571  20.41512   2.58814
  917   226.9731    .352075   4.82259  -6.00506  12.03736   9.84226  20.41530   2.58836
  918   226.6123    .351515   4.93439  -5.98034  12.04486   9.85860  20.41547   2.58858
  919   226.2836    .351005   5.03731  -5.95509  12.05240   9.87475  20.41565   2.58880
  920   225.8646    .350355   5.13029  -5.92939  12.05995   9.89075  20.41582   2.58902
  921   225.4670    .349739   5.21274  -5.90329  12.06752   9.90663  20.41600   2.58924
  922   225.0981    .349167   5.28442  -5.87685  12.07510   9.92241  20.41617   2.58946
  923   224.7320    .348599   5.34540  -5.85013  12.08266   9.93812  20.41635   2.58968
  924   224.3559    .348015   5.39598  -5.82317  12.09020   9.95377  20.41652   2.58990
  925   223.9899    .347447   5.43661  -5.79602  12.09771   9.96939  20.41670   2.59012
  926   223.6144    .346865   5.46787  -5.76873  12.10517   9.98499  20.41687   2.59034
  927   223.2145    .346245   5.49041  -5.74131  12.11258  10.00059  20.41705   2.59056
  928   222.8224    .345637   5.50498  -5.71382  12.11991  10.01619  20.41722   2.59078
  929   222.4318    .345031   5.51229  -5.68628  12.12715  10.03181  20.41739   2.59100
  930   222.1007    .344517   5.51310  -5.65872  12.13429  10.04747  20.41757   2.59122
  931   221.7024    .343899   5.50819  -5.63117  12.14130  10.06317  20.41774   2.59143
  932   221.2693    .343227   5.49833  -5.60363  12.14819  10.07893  20.41792   2.59165
  933   220.9497    .342732   5.48426  -5.57615  12.15492  10.09476  20.41809   2.59187
  934   220.5604    .342128   5.46674  -5.54872  12.16149  10.11066  20.41826   2.59208
  935   220.1707    .341523   5.44644  -5.52137  12.16788  10.12666  20.41844   2.59230
  936   219.8688    .341055   5.42415  -5.49411  12.17406  10.14277  20.41861   2.59251
  937   219.4489    .340404   5.40057  -5.46695  12.18003  10.15898  20.41878   2.59273
  938   219.0762    .339825   5.37640  -5.43990  12.18577  10.17532  20.41896   2.59294
  939   218.7775    .339362   5.35232  -5.41297  12.19126  10.19180  20.41913   2.59316
  940   218.4441    .338845   5.32890  -5.38616  12.19650  10.20842  20.41930   2.59337
  941   218.1388    .338372   5.30673  -5.35948  12.20146  10.22520  20.41948   2.59359
  942   217.8205    .337878   5.28623  -5.33293  12.20615  10.24215  20.41965   2.59380
  943   217.5333    .337432   5.26782  -5.30651  12.21054  10.25926  20.41982   2.59401
  944   217.2355    .336970   5.25179  -5.28022  12.21464  10.27655  20.41999   2.59423
  945   216.9361    .336506   5.23828  -5.25406  12.21843  10.29402  20.42017   2.59444
  946   216.7021    .336143   5.22735  -5.22803  12.22192  10.31168  20.42034   2.59465
  947   216.4605    .335768   5.21882  -5.20211  12.22512  10.32951  20.42051   2.59486
  948   216.1944    .335355   5.21253  -5.17631  12.22801  10.34752  20.42068   2.59508
  949   216.0094    .335068   5.20810  -5.15062  12.23060  10.36571  20.42085   2.59529
  950   215.8340    .334796   5.20495  -5.12503  12.23291  10.38406  20.42103   2.59550
  951   215.6326    .334484   5.20254  -5.09954  12.23495  10.40255  20.42120   2.59571
  952   215.4514    .334203   5.20013  -5.07413  12.23671  10.42119  20.42137   2.59592
  953   215.3008    .333969   5.19700  -5.04881  12.23823  10.43994  20.42154   2.59613
  954   215.1587    .333749   5.19237  -5.02356  12.23951  10.45879  20.42171   2.59634
  955   214.9897    .333487   5.18541  -4.99837  12.24058  10.47771  20.42188   2.59654
  956   214.8739    .333307   5.17533  -4.97324  12.24144  10.49668  20.42206   2.59675
  957   214.7882    .333174   5.16135  -4.94816  12.24213  10.51566  20.42223   2.59696
  958   214.6738    .332997   5.14281  -4.92313  12.24265  10.53462  20.42240   2.59717
  959   214.5423    .332793   5.11911  -4.89813  12.24304  10.55353  20.42257   2.59737
  960   214.4781    .332693   5.08981  -4.87316  12.24332  10.57234  20.42274   2.59758
  961   214.4182    .332600   5.05468  -4.84820  12.24350  10.59101  20.42291   2.59779
  962   214.3827    .332545   5.01360  -4.82326  12.24361  10.60949  20.42308   2.59799
  963   214.3845    .332548   4.96666  -4.79831  12.24368  10.62775  20.42325   2.59820
  964   214.3559    .332504   4.91430  -4.77336  12.24373  10.64573  20.42342   2.59840
  965   214.3548    .332502   4.85708  -4.74837  12.24378  10.66338  20.42359   2.59861
  966   214.4221    .332606   4.79589  -4.72336  12.24385  10.68066  20.42376   2.59881
  967   214.5347    .332781   4.73190  -4.69829  12.24398  10.69750  20.42393   2.59902
  968   214.6533    .332965   4.66643  -4.67315  12.24419  10.71386  20.42410   2.59922
  969   214.8289    .333237   4.60121  -4.64792  12.24449  10.72969  20.42427   2.59942
  970   215.0674    .333607   4.53790  -4.62258  12.24491  10.74494  20.42444   2.59963
  971   215.2989    .333966   4.47842  -4.59711  12.24547  10.75957  20.42461   2.59983
  972   215.6298    .334479   4.42471  -4.57149  12.24619  10.77354  20.42478   2.60003
  973   216.0550    .335139   4.37861  -4.54570  12.24709  10.78681  20.42495   2.60023
  974   216.4335    .335726   4.34187  -4.51970  12.24819  10.79936  20.42512   2.60043
  975   216.9041    .336456   4.31589  -4.49348  12.24949  10.81116  20.42529   2.60063
  976   217.4756    .337343   4.30180  -4.46702  12.25102  10.82220  20.42546   2.60083
  977   218.0513    .338236   4.30037  -4.44029  12.25277  10.83247  20.42562   2.60103
  978   218.6433    .339154   4.31196  -4.41328  12.25476  10.84197  20.42579   2.60123
  979   219.2756    .340135   4.33637  -4.38596  12.25698  10.85071  20.42596   2.60143
  980   219.9663    .341206   4.37291  -4.35834  12.25945  10.85870  20.42613   2.60163
  981   220.6191    .342219   4.42062  -4.33038  12.26214  10.86597  20.42630   2.60182
  982   221.3318    .343324   4.47814  -4.30210  12.26507  10.87254  20.42647   2.60202
  983   222.0464    .344433   4.54382  -4.27349  12.26821  10.87845  20.42663   2.60222
  984   222.7151    .345470   4.61579  -4.24455  12.27158  10.88374  20.42680   2.60241
  985   223.3742    .346492   4.69218  -4.21530  12.27514  10.88844  20.42697   2.60261
  986   224.0140    .347485   4.77106  -4.18572  12.27889  10.89260  20.42714   2.60280
  987   224.6383    .348453   4.85060  -4.15585  12.28281  10.89626  20.42731   2.60300
  988   225.1508    .349248   4.92913  -4.12570  12.28690  10.89947  20.42747   2.60319
  989   225.7033    .350105   5.00506  -4.09528  12.29113  10.90227  20.42764   2.60339
  990   226.2200    .350907   5.07708  -4.06461  12.29549  10.90469  20.42781   2.60358
  991   226.6484    .351571   5.14410  -4.03372  12.29996  10.90679  20.42797   2.60377
  992   227.1094    .352286   5.20516  -4.00263  12.30454  10.90860  20.42814   2.60397
  993   227.4337    .352789   5.25947  -3.97135  12.30919  10.91015  20.42831   2.60416
  994   227.7223    .353237   5.30645  -3.93993  12.31392  10.91147  20.42848   2.60435
  995   228.0688    .353775   5.34558  -3.90837  12.31870  10.91259  20.42864   2.60454
  996   228.3568    .354221   5.37637  -3.87670  12.32352  10.91354  20.42881   2.60473
  997   228.5674    .354548   5.39838  -3.84496  12.32836  10.91434  20.42897   2.60492
  998   228.7836    .354883   5.41124  -3.81316  12.33321  10.91500  20.42914   2.60511
  999   228.9912    .355205   5.41439  -3.78133  12.33805  10.91554  20.42931   2.60530
 1000   229.1839    .355504   5.40730  -3.74950  12.34285  10.91597  20.42947   2.60548
 1001   229.3614    .355780   5.38929  -3.71770  12.34760  10.91631  20.42964   2.60567
 1002   229.5422    .356060   5.35955  -3.68596  12.35227  10.91655  20.42980   2.60586
 1003   229.7577    .356394   5.31739  -3.65431  12.35684  10.91670  20.42997   2.60604
 1004   229.9399    .356677   5.26185  -3.62278  12.36127  10.91676  20.43014   2.60623
 1005   230.1329    .356976   5.19203  -3.59143  12.36553  10.91673  20.43030   2.60641
 1006   230.3698    .357344   5.10718  -3.56028  12.36958  10.91660  20.43047   2.60660
 1007   230.6748    .357817   5.00647  -3.52938  12.37337  10.91636  20.43063   2.60678
 1008   231.0015    .358324   4.88945  -3.49879  12.37686  10.91600  20.43080   2.60696
 1009   231.4195    .358972   4.75612  -3.46856  12.37997  10.91551  20.43096   2.60714
 1010   231.8803    .359687   4.60684  -3.43873  12.38266  10.91486  20.43113   2.60732
 1011   232.3872    .360473   4.44266  -3.40938  12.38484  10.91405  20.43129   2.60750
 1012   233.0246    .361462   4.26553  -3.38056  12.38644  10.91304  20.43146   2.60768
 1013   233.7821    .362637   4.07819  -3.35233  12.38738  10.91181  20.43162   2.60786
 1014   234.6692    .364013   3.88441  -3.32475  12.38755  10.91033  20.43179   2.60803
 1015   235.6516    .365537   3.68890  -3.29788  12.38688  10.90857  20.43195   2.60821
 1016   236.8180    .367346   3.49713  -3.27179  12.38527  10.90651  20.43212   2.60838
 1017   238.1138    .369356   3.31537  -3.24650  12.38261  10.90411  20.43228   2.60855
 1018   239.5731    .371620   3.15028  -3.22208  12.37883  10.90134  20.43244   2.60872
 1019   241.3055    .374307   3.00838  -3.19854  12.37383  10.89818  20.43261   2.60889
 1020   243.1223    .377125   2.89563  -3.17592  12.36755  10.89459  20.43277   2.60905
 1021   245.0782    .380159   2.81711  -3.15421  12.35991  10.89056  20.43294   2.60922
 1022   247.2337    .383503   2.77649  -3.13342  12.35087  10.88607  20.43310   2.60938
 1023   249.4979    .387015   2.77568  -3.11352  12.34039  10.88110  20.43326   2.60954
 1024   251.8621    .390682   2.81472  -3.09450  12.32846  10.87564  20.43343   2.60970
 1025   254.2175    .394336   2.89171  -3.07630  12.31508  10.86970  20.43359   2.60986
 1026   256.6601    .398125   3.00302  -3.05889  12.30028  10.86328  20.43375   2.61002
 1027   259.1312    .401958   3.14364  -3.04221  12.28410  10.85639  20.43392   2.61018
