7 1.485277794 .857525534 -3.80 -.07097611
7 1.485277794 .857525534 -3.60 2.74137298
7 1.485277794 .857525534 -3.40 11.04465215
7 1.485277794 .857525534 -3.20 33.47600415
7 1.485277794 .857525534 -3.00 90.28565324
7 1.485277794 .857525534 -2.80 236.74172145
7 1.485277794 .857525534 -2.60 779.09556374
7 1.485277794 .857525534 -2.40 3823.03257565
7 1.485277794 .857525534 -2.20 456.52937628
7 1.485277794 .857525534 -2.00 161.27944461
7 1.485277794 .857525534 -1.80 61.69370278
7 1.485277794 .857525534 -1.60 22.06176220
7 1.485277794 .857525534 -1.40 6.72204080
7 1.485277794 .857525534 -1.20 1.21230599
7 1.485277794 .857525534 -1.00 -.59875958
7 1.485277794 .857525534 -.80 -1.13427207
7 1.485277794 .857525534 -.60 -1.27245815
7 1.485277794 .857525534 -.40 -1.30328911
7 1.485277794 .857525534 -.20 -1.33199330
7 1.485277794 .857525534 0 -1.40900555
7 1.485277794 .857525534 .20 -1.54748351
7 1.485277794 .857525534 .40 -1.71982777
7 1.485277794 .857525534 .60 -1.87064955
7 1.485277794 .857525534 .80 -1.94477052
7 1.485277794 .857525534 1.00 -1.91087104
7 1.485277794 .857525534 1.20 -1.76838460
7 1.485277794 .857525534 1.40 -1.54008679
7 1.485277794 .857525534 1.60 -1.25872011
7 1.485277794 .857525534 1.80 -.95536644
7 1.485277794 .857525534 2.00 -.65395968
7 1.485277794 .857525534 2.20 -.37633128
7 1.485277794 .857525534 2.40 -.19719535
7 1.485277794 .857525534 2.60 -.09740327
7 1.485277794 .857525534 2.80 -.04728635
7 1.485277794 .857525534 3.00 -.02377764
7 1.485277794 .857525534 3.20 -.01304715
7 1.485277794 .857525534 3.40 -.00823328
7 1.485277794 .857525534 3.60 -.00610434
7 1.485277794 .857525534 3.80 -.00510013
7 1.485277794 .857525534 4.00 -.00448991
7 1.485277794 .857525534 4.20 -.00399340
7 1.485277794 .857525534 4.40 -.00351719
7 1.485277794 .857525534 4.60 -.00298760
7 1.485277794 .857525534 4.80 -.00242478
7 1.485277794 .857525534 5.00 -.00187010
7 1.485277794 .857525534 5.20 -.00136700
7 1.485277794 .857525534 5.40 -.00092946
7 1.485277794 .857525534 5.60 -.00054995
7 1.485277794 .857525534 5.80 -.00022920
7 1.485277794 .857525534 6.00 .00001875
8 .742638897 -.428762767 -5.00 18.24018890
8 .742638897 -.428762767 -4.80 19.90436975
8 .742638897 -.428762767 -4.60 16.81917109
8 .742638897 -.428762767 -4.40 11.07131646
8 .742638897 -.428762767 -4.20 5.63947774
8 .742638897 -.428762767 -4.00 1.99161669
8 .742638897 -.428762767 -3.80 .06256221
8 .742638897 -.428762767 -3.60 -.76126942
8 .742638897 -.428762767 -3.40 -1.01001587
8 .742638897 -.428762767 -3.20 -.97264802
8 .742638897 -.428762767 -3.00 -.77646295
8 .742638897 -.428762767 -2.80 -.51409469
8 .742638897 -.428762767 -2.60 -.30216230
8 .742638897 -.428762767 -2.40 -.24974159
8 .742638897 -.428762767 -2.20 -.38795012
8 .742638897 -.428762767 -2.00 -.64603172
8 .742638897 -.428762767 -1.80 -.90459774
8 .742638897 -.428762767 -1.60 -1.06515007
8 .742638897 -.428762767 -1.40 -1.05608140
8 .742638897 -.428762767 -1.20 -.74752157
8 .742638897 -.428762767 -1.00 .18233468
8 .742638897 -.428762767 -.80 2.30252446
8 .742638897 -.428762767 -.60 6.20850119
8 .742638897 -.428762767 -.40 11.79447934
8 .742638897 -.428762767 -.20 17.29378536
8 .742638897 -.428762767 0 19.63964360
8 .742638897 -.428762767 .20 17.15941181
8 .742638897 -.428762767 .40 11.50602940
8 .742638897 -.428762767 .60 5.74597349
8 .742638897 -.428762767 .80 1.67016277
8 .742638897 -.428762767 1.00 -.57031211
8 .742638897 -.428762767 1.20 -1.52138499
8 .742638897 -.428762767 1.40 -1.73627150
8 .742638897 -.428762767 1.60 -1.58220734
8 .742638897 -.428762767 1.80 -1.26732904
8 .742638897 -.428762767 2.00 -.90571703
8 .742638897 -.428762767 2.20 -.55614528
8 .742638897 -.428762767 2.40 -.29126564
8 .742638897 -.428762767 2.60 -.14272339
8 .742638897 -.428762767 2.80 -.06774554
8 .742638897 -.428762767 3.00 -.03289368
8 .742638897 -.428762767 3.20 -.01704925
8 .742638897 -.428762767 3.40 -.00989510
8 .742638897 -.428762767 3.60 -.00670375
8 .742638897 -.428762767 3.80 -.00525766
8 .742638897 -.428762767 4.00 -.00451556
8 .742638897 -.428762767 4.20 -.00398263
8 .742638897 -.428762767 4.40 -.00347949
8 .742638897 -.428762767 4.60 -.00295628
8 .742638897 -.428762767 4.80 -.00241435
8 .742638897 -.428762767 5.00 -.00188118
8 .742638897 -.428762767 5.20 -.00138665
8 .742638897 -.428762767 5.40 -.00094745
8 .742638897 -.428762767 5.60 -.00056589
8 .742638897 -.428762767 5.80 -.00024384
8 .742638897 -.428762767 6.00 .00000835
9 1.237731495 -.428762767 -5.00 108.22928067
9 1.237731495 -.428762767 -4.80 122.94108013
9 1.237731495 -.428762767 -4.60 96.57009545
9 1.237731495 -.428762767 -4.40 56.55779312
9 1.237731495 -.428762767 -4.20 26.86665282
9 1.237731495 -.428762767 -4.00 10.58115783
9 1.237731495 -.428762767 -3.80 3.16678922
9 1.237731495 -.428762767 -3.60 .27183108
9 1.237731495 -.428762767 -3.40 -.64061935
9 1.237731495 -.428762767 -3.20 -.73137511
9 1.237731495 -.428762767 -3.00 -.45979416
9 1.237731495 -.428762767 -2.80 -.05053977
9 1.237731495 -.428762767 -2.60 .28812377
9 1.237731495 -.428762767 -2.40 .37153912
9 1.237731495 -.428762767 -2.20 .14739702
9 1.237731495 -.428762767 -2.00 -.26635899
9 1.237731495 -.428762767 -1.80 -.68121131
9 1.237731495 -.428762767 -1.60 -.97125009
9 1.237731495 -.428762767 -1.40 -1.11943569
9 1.237731495 -.428762767 -1.20 -1.16801536
9 1.237731495 -.428762767 -1.00 -1.14264708
9 1.237731495 -.428762767 -.80 -1.01969467
9 1.237731495 -.428762767 -.60 -.76467422
9 1.237731495 -.428762767 -.40 -.41131689
9 1.237731495 -.428762767 -.20 -.10316883
9 1.237731495 -.428762767 0 -.02823884
9 1.237731495 -.428762767 .20 -.27698407
9 1.237731495 -.428762767 .40 -.76152070
9 1.237731495 -.428762767 .60 -1.28358749
9 1.237731495 -.428762767 .80 -1.66923352
9 1.237731495 -.428762767 1.00 -1.84171372
9 1.237731495 -.428762767 1.20 -1.80986931
9 1.237731495 -.428762767 1.40 -1.62508763
9 1.237731495 -.428762767 1.60 -1.34782455
9 1.237731495 -.428762767 1.80 -1.03080914
9 1.237731495 -.428762767 2.00 -.71123284
9 1.237731495 -.428762767 2.20 -.41406996
9 1.237731495 -.428762767 2.40 -.21714330
9 1.237731495 -.428762767 2.60 -.10720217
9 1.237731495 -.428762767 2.80 -.05187479
9 1.237731495 -.428762767 3.00 -.02589122
9 1.237731495 -.428762767 3.20 -.01399530
9 1.237731495 -.428762767 3.40 -.00863139
9 1.237731495 -.428762767 3.60 -.00624938
9 1.237731495 -.428762767 3.80 -.00514272
9 1.237731495 -.428762767 4.00 -.00450370
9 1.237731495 -.428762767 4.20 -.00400862
9 1.237731495 -.428762767 4.40 -.00351186
9 1.237731495 -.428762767 4.60 -.00298507
9 1.237731495 -.428762767 4.80 -.00243471
9 1.237731495 -.428762767 5.00 -.00189210
9 1.237731495 -.428762767 5.20 -.00139484
9 1.237731495 -.428762767 5.40 -.00095826
9 1.237731495 -.428762767 5.60 -.00057851
9 1.237731495 -.428762767 5.80 -.00025544
9 1.237731495 -.428762767 6.00 -.00000468
10 1.485277794 -.857525534 -5.00 735.82477266
10 1.485277794 -.857525534 -4.80 4757.99019704
10 1.485277794 -.857525534 -4.60 477.50977195
10 1.485277794 -.857525534 -4.40 167.11030290
10 1.485277794 -.857525534 -4.20 63.97082493
10 1.485277794 -.857525534 -4.00 22.97362057
10 1.485277794 -.857525534 -3.80 7.07951598
