  version number of analysis code =  14
 timestep dt in seconds =   .1000000E-15
 # emin for stop =   6
 decrit =   .1500000E+00

 mass metal atom in a.m.u. =   196.9660

  EOR found on XDATCAR at ntimes = 1206
  ntimesa = 1206
  detb = 30.6261662733299254
 Z layer 1 =  20.2474

 Z layer 2 =  17.8206

 Z layer 3 =  15.3822

 Z layer 4 =  13.0000

 Z12 =   2.4269

 Z23 =   2.4383

 Z34 =   2.3822

 temp, average ekin =   254.551263      .394854
 
 nt   temp      ekin       ekinh      zH         xH         yH        z1        z12
  301   155.7166    .241544   5.59618  -3.50341   5.89457   1.63667  20.23204   2.43316
  302   156.0066    .241994   5.45723  -3.53284   5.88177   1.64208  20.23206   2.43320
  303   156.2959    .242442   5.29621  -3.56176   5.86893   1.64749  20.23208   2.43324
  304   156.6078    .242926   5.11218  -3.59008   5.85604   1.65290  20.23210   2.43328
  305   157.0506    .243613   4.90492  -3.61769   5.84306   1.65831  20.23212   2.43332
  306   157.5249    .244349   4.67506  -3.64448   5.82997   1.66373  20.23215   2.43336
  307   158.1576    .245330   4.42461  -3.67032   5.81673   1.66914  20.23217   2.43340
  308   158.9120    .246500   4.15703  -3.69507   5.80328   1.67454  20.23219   2.43344
  309   159.7381    .247782   3.87751  -3.71858   5.78959   1.67995  20.23221   2.43348
  310   160.7733    .249388   3.59306  -3.74073   5.77558   1.68536  20.23224   2.43351
  311   161.9807    .251260   3.31221  -3.76135   5.76121   1.69078  20.23226   2.43355
  312   163.4284    .253506   3.04486  -3.78032   5.74641   1.69621  20.23228   2.43359
  313   165.1175    .256126   2.80178  -3.79751   5.73111   1.70166  20.23230   2.43363
  314   167.0237    .259083   2.59372  -3.81279   5.71524   1.70714  20.23233   2.43367
  315   169.1655    .262405   2.43066  -3.82608   5.69873   1.71266  20.23235   2.43370
  316   171.5734    .266140   2.32087  -3.83732   5.68152   1.71823  20.23237   2.43374
  317   174.1603    .270153   2.27003  -3.84646   5.66356   1.72387  20.23239   2.43378
  318   176.9443    .274472   2.28069  -3.85349   5.64481   1.72958  20.23242   2.43381
  319   179.9376    .279115   2.35192  -3.85845   5.62522   1.73538  20.23244   2.43385
  320   182.9845    .283841   2.47949  -3.86137   5.60478   1.74127  20.23246   2.43389
  321   186.0757    .288636   2.65631  -3.86235   5.58348   1.74728  20.23248   2.43392
  322   189.1759    .293445   2.87312  -3.86149   5.56134   1.75339  20.23251   2.43396
  323   192.2198    .298167   3.11940  -3.85890   5.53836   1.75963  20.23253   2.43400
  324   195.1509    .302713   3.38428  -3.85474   5.51460   1.76599  20.23255   2.43403
  325   197.9041    .306984   3.65739  -3.84913   5.49008   1.77248  20.23258   2.43407
  326   200.4985    .311008   3.92938  -3.84224   5.46487   1.77909  20.23260   2.43410
  327   202.9569    .314822   4.19248  -3.83421   5.43901   1.78582  20.23262   2.43414
  328   205.1740    .318261   4.44059  -3.82517   5.41258   1.79268  20.23264   2.43418
  329   207.1276    .321291   4.66937  -3.81528   5.38562   1.79965  20.23267   2.43421
  330   208.9470    .324113   4.87601  -3.80464   5.35820   1.80674  20.23269   2.43425
  331   210.5069    .326533   5.05915  -3.79339   5.33039   1.81395  20.23271   2.43428
  332   211.8461    .328610   5.21853  -3.78162   5.30223   1.82126  20.23274   2.43431
  333   213.1525    .330637   5.35476  -3.76943   5.27377   1.82868  20.23276   2.43435
  334   214.2747    .332378   5.46903  -3.75690   5.24508   1.83621  20.23278   2.43438
  335   215.1511    .333737   5.56299  -3.74412   5.21618   1.84384  20.23281   2.43442
  336   216.0123    .335073   5.63856  -3.73113   5.18712   1.85159  20.23283   2.43445
  337   216.7343    .336193   5.69771  -3.71801   5.15793   1.85944  20.23285   2.43448
  338   217.3918    .337213   5.74243  -3.70480   5.12864   1.86740  20.23288   2.43452
  339   218.0219    .338190   5.77468  -3.69154   5.09928   1.87549  20.23290   2.43455
  340   218.4794    .338900   5.79633  -3.67828   5.06987   1.88369  20.23292   2.43458
  341   218.9209    .339585   5.80918  -3.66505   5.04043   1.89202  20.23295   2.43462
  342   219.3382    .340232   5.81484  -3.65187   5.01098   1.90049  20.23297   2.43465
  343   219.7626    .340890   5.81479  -3.63877   4.98152   1.90911  20.23299   2.43468
  344   220.1410    .341477   5.81039  -3.62577   4.95207   1.91787  20.23302   2.43471
  345   220.4442    .341948   5.80281  -3.61290   4.92264   1.92680  20.23304   2.43474
  346   220.8043    .342506   5.79323  -3.60017   4.89322   1.93589  20.23306   2.43477
  347   221.1022    .342968   5.78269  -3.58759   4.86383   1.94516  20.23309   2.43480
  348   221.3935    .343420   5.77201  -3.57517   4.83446   1.95462  20.23311   2.43483
  349   221.7518    .343976   5.76197  -3.56292   4.80512   1.96428  20.23314   2.43486
  350   222.0335    .344413   5.75323  -3.55086   4.77580   1.97413  20.23316   2.43489
  351   222.2907    .344812   5.74631  -3.53898   4.74651   1.98419  20.23318   2.43492
  352   222.6108    .345308   5.74162  -3.52729   4.71723   1.99446  20.23321   2.43495
  353   222.9382    .345816   5.73947  -3.51578   4.68796   2.00495  20.23323   2.43498
  354   223.2014    .346224   5.74007  -3.50446   4.65870   2.01566  20.23326   2.43501
  355   223.5032    .346693   5.74354  -3.49333   4.62945   2.02658  20.23328   2.43504
  356   223.7760    .347116   5.74984  -3.48238   4.60019   2.03773  20.23330   2.43507
  357   224.0973    .347614   5.75889  -3.47160   4.57093   2.04909  20.23333   2.43509
  358   224.3908    .348069   5.77046  -3.46099   4.54165   2.06066  20.23335   2.43512
  359   224.6418    .348459   5.78431  -3.45054   4.51236   2.07244  20.23338   2.43515
  360   224.9832    .348988   5.80016  -3.44025   4.48305   2.08441  20.23340   2.43517
  361   225.2138    .349346   5.81761  -3.43009   4.45371   2.09658  20.23343   2.43520
  362   225.4729    .349748   5.83628  -3.42006   4.42434   2.10893  20.23345   2.43523
  363   225.7660    .350202   5.85577  -3.41015   4.39495   2.12146  20.23348   2.43525
  364   226.0145    .350588   5.87563  -3.40035   4.36552   2.13415  20.23350   2.43528
  365   226.2512    .350955   5.89543  -3.39065   4.33606   2.14699  20.23353   2.43531
  366   226.5713    .351452   5.91471  -3.38105   4.30657   2.15997  20.23355   2.43533
  367   226.8594    .351899   5.93310  -3.37152   4.27705   2.17308  20.23358   2.43536
  368   227.0242    .352154   5.95015  -3.36206   4.24750   2.18630  20.23360   2.43538
  369   227.2355    .352482   5.96533  -3.35267   4.21792   2.19963  20.23363   2.43541
  370   227.4952    .352885   5.97825  -3.34334   4.18832   2.21305  20.23365   2.43543
  371   227.7500    .353280   5.98843  -3.33406   4.15870   2.22655  20.23368   2.43546
  372   228.0400    .353730   5.99529  -3.32483   4.12907   2.24011  20.23370   2.43548
  373   228.2772    .354098   5.99826  -3.31564   4.09943   2.25373  20.23373   2.43551
  374   228.4261    .354329   5.99664  -3.30649   4.06979   2.26738  20.23375   2.43553
  375   228.6979    .354751   5.98968  -3.29739   4.04017   2.28106  20.23378   2.43555
  376   228.9935    .355209   5.97653  -3.28833   4.01056   2.29474  20.23380   2.43558
  377   229.2475    .355603   5.95618  -3.27932   3.98099   2.30842  20.23383   2.43560
  378   229.5339    .356047   5.92743  -3.27037   3.95147   2.32206  20.23385   2.43563
  379   229.8738    .356574   5.88904  -3.26148   3.92200   2.33565  20.23388   2.43565
  380   230.1724    .357038   5.83959  -3.25267   3.89262   2.34915  20.23391   2.43567
  381   230.4823    .357518   5.77750  -3.24396   3.86334   2.36255  20.23393   2.43570
  382   230.9593    .358258   5.70112  -3.23537   3.83419   2.37581  20.23396   2.43572
  383   231.3935    .358932   5.60878  -3.22691   3.80519   2.38887  20.23398   2.43574
  384   231.9042    .359724   5.49877  -3.21862   3.77637   2.40171  20.23401   2.43577
  385   232.4715    .360604   5.36962  -3.21053   3.74776   2.41426  20.23403   2.43579
  386   233.0848    .361555   5.22014  -3.20269   3.71940   2.42646  20.23406   2.43581
  387   233.8236    .362701   5.04952  -3.19513   3.69132   2.43825  20.23409   2.43583
  388   234.6906    .364046   4.85762  -3.18791   3.66358   2.44954  20.23411   2.43585
  389   235.6723    .365569   4.64516  -3.18110   3.63620   2.46026  20.23414   2.43587
  390   236.7902    .367303   4.41402  -3.17475   3.60924   2.47029  20.23417   2.43589
  391   238.1077    .369347   4.16738  -3.16893   3.58273   2.47956  20.23419   2.43591
  392   239.4941    .371497   3.90984  -3.16371   3.55672   2.48794  20.23422   2.43593
  393   241.1089    .374002   3.64745  -3.15919   3.53124   2.49532  20.23425   2.43595
  394   242.9799    .376904   3.38770  -3.15542   3.50634   2.50159  20.23427   2.43597
  395   245.0317    .380087   3.13928  -3.15251   3.48203   2.50664  20.23430   2.43598
  396   247.2938    .383596   2.91155  -3.15051   3.45835   2.51035  20.23433   2.43600
  397   249.8318    .387533   2.71397  -3.14949   3.43529   2.51263  20.23435   2.43601
  398   252.5444    .391741   2.55542  -3.14953   3.41287   2.51339  20.23438   2.43602
  399   255.4636    .396269   2.44337  -3.15067   3.39107   2.51255  20.23441   2.43603
  400   258.5869    .401113   2.38320  -3.15294   3.36988   2.51008  20.23443   2.43604
  401   261.8439    .406166   2.37764  -3.15637   3.34926   2.50592  20.23446   2.43604
  402   265.2515    .411452   2.42653  -3.16096   3.32917   2.50009  20.23449   2.43605
  403   268.6041    .416652   2.52682  -3.16669   3.30959   2.49259  20.23452   2.43605
  404   271.9522    .421845   2.67284  -3.17354   3.29044   2.48347  20.23454   2.43606
  405   275.3356    .427094   2.85689  -3.18147   3.27169   2.47279  20.23457   2.43606
  406   278.5847    .432134   3.06997  -3.19042   3.25328   2.46062  20.23460   2.43606
  407   281.7128    .436986   3.30252  -3.20031   3.23516   2.44707  20.23462   2.43605
  408   284.6832    .441593   3.54516  -3.21107   3.21728   2.43222  20.23465   2.43605
  409   287.3910    .445794   3.78925  -3.22263   3.19960   2.41621  20.23468   2.43605
  410   289.9123    .449705   4.02730  -3.23490   3.18209   2.39913  20.23471   2.43604
  411   292.2872    .453389   4.25318  -3.24779   3.16469   2.38110  20.23474   2.43604
  412   294.3892    .456649   4.46222  -3.26123   3.14740   2.36224  20.23476   2.43603
  413   296.2426    .459524   4.65113  -3.27512   3.13018   2.34264  20.23479   2.43602
  414   298.0169    .462276   4.81786  -3.28939   3.11301   2.32241  20.23482   2.43601
  415   299.5674    .464681   4.96144  -3.30397   3.09588   2.30165  20.23485   2.43600
  416   300.8451    .466663   5.08162  -3.31879   3.07878   2.28043  20.23488   2.43599
  417   302.1061    .468619   5.17876  -3.33378   3.06169   2.25883  20.23490   2.43599
  418   303.2682    .470422   5.25367  -3.34888   3.04460   2.23692  20.23493   2.43597
  419   304.2281    .471911   5.30737  -3.36402   3.02752   2.21477  20.23496   2.43596
  420   305.1584    .473354   5.34109  -3.37916   3.01044   2.19242  20.23499   2.43595
  421   306.0293    .474705   5.35613  -3.39423   2.99335   2.16994  20.23502   2.43594
  422   306.8079    .475913   5.35376  -3.40917   2.97624   2.14735  20.23505   2.43593
  423   307.5870    .477121   5.33530  -3.42395   2.95912   2.12471  20.23507   2.43592
  424   308.3371    .478285   5.30211  -3.43848   2.94198   2.10205  20.23510   2.43591
  425   309.0635    .479412   5.25561  -3.45274   2.92481   2.07939  20.23513   2.43589
  426   309.8564    .480642   5.19728  -3.46664   2.90761   2.05676  20.23516   2.43588
  427   310.6449    .481865   5.12873  -3.48015   2.89037   2.03420  20.23519   2.43587
  428   311.4011    .483038   5.05172  -3.49319   2.87307   2.01171  20.23522   2.43586
  429   312.1945    .484268   4.96822  -3.50571   2.85571   1.98933  20.23525   2.43584
  430   313.1220    .485707   4.88037  -3.51766   2.83827   1.96705  20.23527   2.43583
  431   314.0937    .487214   4.79046  -3.52898   2.82074   1.94490  20.23530   2.43582
  432   315.0072    .488631   4.70094  -3.53960   2.80311   1.92288  20.23533   2.43581
  433   315.9854    .490149   4.61430  -3.54948   2.78535   1.90101  20.23536   2.43579
  434   317.1266    .491919   4.53305  -3.55858   2.76745   1.87927  20.23539   2.43578
  435   318.2952    .493732   4.45955  -3.56684   2.74940   1.85768  20.23542   2.43576
  436   319.3858    .495423   4.39592  -3.57424   2.73116   1.83623  20.23545   2.43575
  437   320.5906    .497292   4.34389  -3.58075   2.71273   1.81492  20.23548   2.43574
  438   321.9286    .499368   4.30474  -3.58634   2.69410   1.79373  20.23551   2.43572
  439   323.1621    .501281   4.27918  -3.59102   2.67523   1.77267  20.23554   2.43571
  440   324.3765    .503165   4.26729  -3.59478   2.65613   1.75172  20.23556   2.43569
  441   325.7400    .505280   4.26847  -3.59763   2.63679   1.73088  20.23559   2.43568
  442   327.0952    .507382   4.28150  -3.59959   2.61720   1.71013  20.23562   2.43566
  443   328.2920    .509238   4.30461  -3.60071   2.59737   1.68947  20.23565   2.43565
  444   329.5570    .511201   4.33550  -3.60101   2.57729   1.66889  20.23568   2.43563
  445   330.7793    .513097   4.37147  -3.60054   2.55697   1.64838  20.23571   2.43562
  446   331.8273    .514722   4.40956  -3.59937   2.53643   1.62795  20.23574   2.43560
  447   332.9348    .516440   4.44661  -3.59756   2.51569   1.60760  20.23577   2.43559
  448   333.9506    .518016   4.47945  -3.59517   2.49476   1.58732  20.23580   2.43557
  449   334.9068    .519499   4.50496  -3.59228   2.47368   1.56713  20.23583   2.43555
  450   335.6849    .520706   4.52013  -3.58896   2.45247   1.54704  20.23586   2.43554
  451   336.4236    .521852   4.52219  -3.58530   2.43116   1.52706  20.23589   2.43552
  452   337.1665    .523004   4.50863  -3.58139   2.40980   1.50722  20.23592   2.43550
  453   337.6624    .523774   4.47728  -3.57730   2.38843   1.48754  20.23595   2.43548
  454   338.1577    .524542   4.42635  -3.57314   2.36708   1.46804  20.23598   2.43547
  455   338.6402    .525290   4.35458  -3.56900   2.34580   1.44877  20.23601   2.43545
  456   338.9446    .525762   4.26128  -3.56498   2.32464   1.42974  20.23604   2.43543
  457   339.1346    .526057   4.14639  -3.56119   2.30365   1.41100  20.23607   2.43540
  458   339.3584    .526404   4.01066  -3.55774   2.28289   1.39260  20.23610   2.43538
  459   339.5623    .526721   3.85582  -3.55473   2.26240   1.37457  20.23613   2.43536
  460   339.6453    .526849   3.68458  -3.55229   2.24223   1.35696  20.23616   2.43534
  461   339.6569    .526867   3.50077  -3.55054   2.22244   1.33982  20.23619   2.43531
  462   339.6327    .526830   3.30936  -3.54960   2.20308   1.32318  20.23622   2.43529
  463   339.7157    .526959   3.11635  -3.54961   2.18419   1.30711  20.23625   2.43526
  464   339.7896    .527073   2.92864  -3.55067   2.16581   1.29162  20.23628   2.43523
  465   339.8704    .527199   2.75372  -3.55291   2.14798   1.27677  20.23631   2.43520
  466   339.9895    .527383   2.59922  -3.55645   2.13072   1.26257  20.23634   2.43516
  467   340.1069    .527565   2.47248  -3.56137   2.11405   1.24906  20.23637   2.43513
  468   340.4127    .528040   2.37992  -3.56778   2.09798   1.23624  20.23640   2.43509
  469   340.8109    .528657   2.32656  -3.57573   2.08252   1.22411  20.23643   2.43505
  470   341.2586    .529352   2.31564  -3.58528   2.06765   1.21268  20.23646   2.43501
  471   341.7979    .530188   2.34823  -3.59646   2.05334   1.20193  20.23649   2.43497
  472   342.3810    .531093   2.42322  -3.60928   2.03958   1.19182  20.23652   2.43492
  473   343.0380    .532112   2.53741  -3.62370   2.02633   1.18234  20.23656   2.43487
  474   343.8292    .533339   2.68581  -3.63971   2.01353   1.17344  20.23659   2.43482
  475   344.6939    .534681   2.86216  -3.65725   2.00116   1.16508  20.23662   2.43477
  476   345.4667    .535879   3.05943  -3.67623   1.98915   1.15720  20.23665   2.43471
  477   346.3107    .537188   3.27029  -3.69657   1.97745   1.14977  20.23668   2.43466
  478   347.1777    .538533   3.48769  -3.71818   1.96602   1.14272  20.23671   2.43460
  479   347.9619    .539750   3.70528  -3.74095   1.95481   1.13601  20.23674   2.43454
  480   348.7569    .540983   3.91758  -3.76476   1.94377   1.12960  20.23677   2.43448
  481   349.5267    .542177   4.12020  -3.78952   1.93285   1.12343  20.23680   2.43441
  482   350.1975    .543218   4.30993  -3.81511   1.92201   1.11746  20.23684   2.43435
  483   350.8339    .544205   4.48447  -3.84143   1.91123   1.11167  20.23687   2.43429
  484   351.5066    .545248   4.64259  -3.86838   1.90046   1.10599  20.23690   2.43422
  485   352.0125    .546033   4.78394  -3.89587   1.88968   1.10042  20.23693   2.43415
  486   352.4695    .546742   4.90873  -3.92382   1.87885   1.09492  20.23696   2.43408
  487   352.9747    .547526   5.01766  -3.95216   1.86797   1.08946  20.23699   2.43401
  488   353.4422    .548251   5.11176  -3.98080   1.85700   1.08403  20.23703   2.43395
  489   353.7091    .548665   5.19237  -4.00970   1.84594   1.07859  20.23706   2.43388
  490   354.0280    .549159   5.26092  -4.03879   1.83476   1.07315  20.23709   2.43381
  491   354.4168    .549762   5.31891  -4.06804   1.82345   1.06768  20.23712   2.43373
  492   354.6659    .550149   5.36773  -4.09740   1.81201   1.06216  20.23715   2.43366
  493   354.9363    .550568   5.40866  -4.12684   1.80043   1.05660  20.23719   2.43359
  494   355.1289    .550867   5.44301  -4.15634   1.78870   1.05098  20.23722   2.43352
  495   355.2906    .551118   5.47187  -4.18586   1.77682   1.04529  20.23725   2.43345
  496   355.5020    .551446   5.49612  -4.21538   1.76478   1.03953  20.23728   2.43338
  497   355.6247    .551636   5.51663  -4.24491   1.75258   1.03369  20.23731   2.43330
  498   355.6775    .551718   5.53407  -4.27441   1.74023   1.02777  20.23735   2.43323
  499   355.7670    .551857   5.54894  -4.30388   1.72773   1.02177  20.23738   2.43316
  500   355.8166    .551934   5.56162  -4.33332   1.71508   1.01567  20.23741   2.43309
  501   355.9001    .552063   5.57240  -4.36271   1.70229   1.00949  20.23744   2.43301
  502   355.9416    .552128   5.58155  -4.39206   1.68936   1.00322  20.23748   2.43294
  503   355.8713    .552019   5.58911  -4.42136   1.67632    .99686  20.23751   2.43287
  504   355.8159    .551933   5.59512  -4.45062   1.66315    .99041  20.23754   2.43279
  505   355.7847    .551884   5.59965  -4.47982   1.64989    .98386  20.23757   2.43272
  506   355.7325    .551803   5.60259  -4.50898   1.63654    .97723  20.23761   2.43265
  507   355.5542    .551527   5.60387  -4.53809   1.62312    .97050  20.23764   2.43257
  508   355.3915    .551274   5.60351  -4.56715   1.60964    .96367  20.23767   2.43250
  509   355.2541    .551061   5.60138  -4.59617   1.59612    .95676  20.23771   2.43243
  510   355.0091    .550681   5.59748  -4.62514   1.58257    .94975  20.23774   2.43235
  511   354.7885    .550339   5.59183  -4.65407   1.56902    .94264  20.23777   2.43228
